sentence	label
... begins high note sustains beautifully .	1
encouraging see three-dimensional , average , middle-aged woman 's experience self-discovery handled sensitivity	1
quiet , confident	1
legal thriller	1
encourage us see samira makhmalbaf distinctive sensibility , working develop film language conspicuous success	1
affords watch jackson , also served executive producer , take smooth , shrewd , powerful act abroad	1
, thoroughly winning flight revisionist fancy .	1
deliberately skillfully	1
insomnia one year 's best films pacino gives one daring , complicated , performances	1
unflinching , complex portrait modern israel rarely seen on-screen	1
superb , huppert ... magnificent .	1
smile-button faces	1
admire film harsh objectivity refusal seek tears , sympathies .	1
like mike shoots scores	1
solidly constructed , entertaining thriller stops short true inspiration .	1
leave us sense wonder	1
twisted sense humor	1
performers rarely work movies	1
embraces old-fashioned themes process comes looking like something wholly original	1
live , carved comfortable niche world kind enough share	1
utilizing	1
balance pointed , often incisive satire unabashed sweetness ,	1
strands superb performers old story .	1
michel	1
deeply humanistic artist	1
rich intelligent film uses pulpy core conceit probe questions attraction interdependence heart accomodates practical	1
brave challenging could possibly expect days american cinema	1
well suited capture musicians full regalia	1
's enjoyable expected , though , 's laughs come fairly basic comedic constructs .	1
despite modest aspirations occasional charms dismissed .	1
joyful	1
, thanks presence ` king , ' also rocks .	1
reading minds audience .	1
pulse ever racing	1
ca n't miss .	1
interesting	1
package fascinating -- timely -- content comes wrapped	1
first-rate , especially sorvino .	1
outstanding thrillers recent years	1
purports	1
best herzog 's works	1
's plenty enjoy	1
designed reverie memory regret ,	1
ode unconditional love compassion garnered years seeing , condition old privy , ... often misconstrued weakness	1
paranoid claustrophobia submarine movie unsettling spookiness supernatural -- n't hollywood think sooner ?	1
excellent	1
play realistically always fairly .	1
achingly honest	1
nice little story	1
better effects , better acting hilarious kenneth branagh .	1
mixes much humor pathos take us sentimental journey heart	1
, movie proclaim truth two love-struck somebodies , permits time space convince us .	1
beautiful mysterious	1
original	1
, also elevated -- kind movie enjoy 're one lucky sought .	1
rather brilliant little cult item : pastiche children 's entertainment , superhero comics , japanese animation	1
thanks presence ` king , ' also rocks .	1
remarkable performances	1
three leads produce adequate performances ,	1
staggeringly compelling character , young man whose sharp intellect root contradictory , self-hating , self-destructive ways	1
historically significant work	1
exceedingly pleasant	1
numerous scenes gory mayhem worth price admission ... `` gory mayhem `` idea good time	1
compelling new material	1
surely	1
exhilarating new interpretation	1
sweet	1
intelligent movie	1
's better one might expect look list movies starring ice-t major role	1
like ravel 's bolero	1
film adjective ` gentle ' applies	1
overcome personal obstacles	1
sam mendes	1
create something original	1
simultaneously heart-breaking funny , last kiss really performances .	1
smarter diabolical	1
good-hearted	1
gets around real emotional business	1
anything else , kissing jessica stein injects freshness spirit romantic comedy genre , held hostage generic scripts seek remake sleepless seattle .	1
defiance	1
90-minute , four-star movie	1
potential	1
sun-drenched masterpiece ,	1
retooled machine ultimately effective enough achieving modest , crowd-pleasing goals sets .	1
sexy	1
extraordinary debut josh koury .	1
's dark wonderfully funny moments	1
scherfig 's light-hearted profile emotional desperation	1
famous prima donna floria tosca , roberto alagna lover mario cavaradossi , ruggero villainous , lecherous police chief scarpia ,	1
treasure	1
thoroughly enjoyed love story	1
delighted fast , funny , even touching story	1
sparkling newcomer	1
resulted smoother , focused narrative without sacrificing cultural intrigue	1
impress e.t .	1
talents top-notch creative team	1
gorgeous film - vivid color , music life .	1
fair share saucy	1
passion , melodrama , sorrow , laugther , tears cascade screen effortlessly ...	1
enjoyed mostly martha ne	1
inspirational love story	1
take nothing seriously enjoy ride	1
conversational bordering confessional	1
effort share impressions life loss time art us	1
good shot	1
strong always	1
reverent , subtly different	1
best-sustained ideas ever seen screen	1
good idea	1
especially agreeably startling use close-ups grace moving camera	1
intensely lived time	1
add magic made work	1
easy genuinely satisfying	1
object lesson period filmmaking	1
air gentle longing	1
remaining one savagely hilarious social critics side jonathan swift	1
best comedy concert movie 've seen since cho 's previous concert comedy film	1
career-defining revelation .	1
funny fun	1
witty dialog realistic characters	1
cast crew thoroughly enjoyed believed small-budget film	1
watch , giggle	1
gorgeously atmospheric meditation life-changing chance encounters	1
romantic , riveting handsomely animated .	1
flawed engrossing thriller	1
christian love	1
douglas mcgrath 's nicholas nickleby dickens done cinematically .	1
remarkable ensemble cast brings life	1
solid filmmaking convincing characters makes high water mark genre .	1
understand made allen 's romantic comedies pertinent enduring	1
strangely funny	1
perfect medium	1
american adobo heart ( palate ) right place	1
patience , wo n't feel like 's wasted	1
classy , sprightly spin film .	1
extraordinary journalism	1
dazzling , remarkably unpretentious reminder	1
simply dazzling ,	1
raw urban humor	1
returns visionary tale full nuance character dimension	1
striking new significance anyone sees film	1
're likely see year .	1
thoughtful what-if heart well mind	1
tells story whose restatement validated changing composition nation .	1
funny bone	1
film really exceptional justify three hour running time ,	1
mandy moore leaves positive impression	1
refugees able look ahead resist living past	1
fun-loving libertine lost somewhere inside conservative , handbag-clutching sarandon	1
attuned anarchist maxim ` urge destroy also creative urge '	1
easy , seductive pacing	1
elegant entertainment	1
good bad	1
lot warmth	1
, every film arrives margin gives viewers chance learn , grow , travel .	1
christopher walken kinda romanced cyndi lauper opportunists	1
vibrant intoxicating fashion	1
big-budget/all-star movie	1
consistently engaging revealing	1
portray	1
, ( goldbacher ) lets complicated characters unruly , confusing , , human .	1
really care	1
passion material	1
fascinating little tale .	1
touching , small-scale story family responsibility care	1
seeking existent anti-virus	1
part biography , part entertainment	1
's like old friend dinner ' .	1
compelling	1
new favorite musical --	1
summer 's pleasurable movies	1
rush save day become involved proceedings ;	1
found strangely moved even corniest hackneyed contrivances	1
swallow absurdities crudities lagaan really enormously good fun .	1
give audience reason want put effort	1
brilliant work genre since 1984 uncut version sergio leone	1
grace	1
detailed story newcomers strange new world	1
sweet , intermittently hilarious	1
far often warfare	1
n't bad film	1
makes heart .	1
title implies	1
worth seven bucks	1
topic	1
hard-to-predict absolutely essential chemistry down-to-earth bullock nonchalant grant proves sensational	1
awed power grace one greatest natural sportsmen modern times	1
organic intrigue	1
car chase	1
evokes blithe rebel fantasy kind insouciance embedded sexy demise james dean .	1
solid action pic returns martial arts master top form	1
would terrific read	1
, 's awfully entertaining watch .	1
oddly colorful	1
marvelous performance allison lohman identity-seeking foster child	1
clearly good thing	1
franchise possibilities	1
romp 's always fun watch	1
, one would hope best	1
exceedingly rare films talk alone enough keep us	1
director george hickenlooper success documentaries ,	1
genuinely bone-chilling tale	1
use thriller form examine labyrinthine ways people 's lives cross change ,	1
graphic treatment crimes	1
rich , shadowy black-and-white	1
fascinating glimpse urban life	1
film sits square conviction	1
one best-sustained ideas ever seen screen	1
90-minute , four-star movie	1
great writer	1
remarkable movie	1
, well-crafted psychological study	1
eyes idealistic kid chooses champion ultimately losing cause	1
summer overrun movies dominated cgi aliens super heroes , revigorates mind see feature concentrates people , project script characters hold sway .	1
genuinely satisfying	1
genre gem	1
sylvie testud icily brilliant .	1
chillingly	1
politically charged	1
witty , vibrant , intelligent .	1
perfect star vehicle	1
's finally given part worthy considerable talents	1
film never succumbs trap maudlin tearful , offering instead unflinching gaze measure faith future .	1
becoming better person love	1
really sets film apart debrauwer 's refusal push easy emotional buttons	1
last kiss really performances .	1
's like real film nijinsky , least 's better eponymous 1980 biopic used soap places mysteries lingered .	1
might made thing	1
gondry 's direction adequate	1
experimentation improvisation	1
`` superior ``	1
extraordinarily rich landscape	1
clever ways	1
piece mildly entertaining , inoffensive fluff drifts aimlessly 90 minutes lodging cracks ever-growing category : unembarrassing unmemorable	1
leonine power	1
good , started nothing reacting - feeling part grand locations , thinking urgently protagonists struggled , feeling mercy inventiveness , gasping visual delights	1
bittersweet , uncommonly sincere movie portrays frank humanity ... emotional recovery	1
first-class road movie proves run away home , ego problems go	1
excellent	1
supernatural thriller	1
exquisite , unfakable sense	1
captures dry wit 's prevalent rock	1
ray hope	1
movie 's captivating details performances , foreman 's barking-mad taylor thewlis 's smoothly sinister freddie bettany/mcdowell 's hard-eyed gangster .	1
, harvard man something rare riveting : wild ride relies special effects .	1
story , like ravel 's bolero , builds crescendo encompasses many paths started .	1
shows level young , black manhood funny , touching , smart complicated	1
never predictable .	1
serious contender title	1
pure , exciting moviemaking .	1
set newfoundland cleverly captures dry wit 's prevalent rock .	1
( reynolds ) takes classic story , casts attractive talented actors uses magnificent landscape create feature film wickedly fun watch .	1
calm , self-assured portrait	1
still leave us sense wonder diverse , marvelously twisted shapes history taken	1
extends supple understanding role	1
whole , 're gon na like movie .	1
ultimately	1
quaint	1
's technically superb film , shining usual spielberg flair , expertly utilizing talents top-notch creative team .	1
timeless spectacle people	1
though aboriginal aspect lends ending extraordinary poignancy , story	1
harmless fun .	1
large-format	1
's visual delight decent popcorn adventure ,	1
's charming	1
soulful , scathing joyous	1
best kind documentary , one makes depleted yesterday feel much like brand-new tomorrow	1
` ' list cast	1
, found cult favorite enjoy lifetime .	1
got	1
'd 90-minute , four-star movie	1
compelling story tell .	1
captivatingly quirky hybrid character portrait , romantic comedy beat-the-clock thriller	1
, one public rarely sees .	1
gently swaying back forth cradles characters , veiling tension beneath otherwise tender movements	1
` letting mountain tell	1
visual treat	1
powerfully evocative mood	1
must-own	1
hilarious place visit	1
performed difficult task indeed	1
ultimately achieves main strategic objective : dramatizing human cost conflict came define generation .	1
cross swords best helm traditionally plotted popcorn thriller surrendering little intellectual rigor creative composure	1
luckiest	1
, found strangely moved even corniest hackneyed contrivances .	1
often funny collegiate gross-out comedy	1
buoyant romantic comedy friendship , love , truth	1
provide enjoyable 100 minutes movie theater	1
get kick goofy brits	1
extra little something makes worth checking theaters	1
serious movie-goers embarking upon journey find road perdition leads satisfying destination .	1
something vital movie	1
experience understanding unique culture presented universal appeal	1
n't afraid provoke introspection characters audience	1
cinematic postcard	1
thriller	1
powerful moving without stooping base melodrama	1
natural	1
huge heart	1
compelling story musical passion governmental odds .	1
puts dutiful efforts disciplined grade-grubbers	1
amusing us	1
matter time savvy producer saw potential success inherent mixture bullock bubble hugh goo .	1
laramie project worthwhile reminding us sort thing , fact , still happen america	1
quirky , odd movies and/or ironic	1
well-paced	1
unexpectedly sweet story	1
awfully good , achingly human	1
heart film	1
character unearth quaking essence passion , grief fear	1
reserved existential poignancy	1
creative animation work	1
's thanks huston 's revelatory performance .	1
really get inside	1
lust love	1
laughing	1
competent direction	1
burns 's strongest film	1
hollywood disregard	1
weaving theme throughout funny film	1
potentially good comic premise	1
revealing look collaborative process timely , tongue-in-cheek profile corporate circus recording industry current climate mergers downsizing	1
heard apollo 13 going released imax format	1
take us sentimental journey heart	1
originality ai n't menu , 's never dull moment giant spider invasion comic chiller	1
domestic unit finding way joy	1
deserving oscar nomination	1
journey worth time , especially ellen pompeo sitting next ride .	1
striking , quietly vulnerable personality ms. ambrose	1
joyous films leaps national boundaries celebrates universal human nature .	1
likely please audiences like movies demand four hankies	1
lawrence unleashes trademark misogyny -- er , comedy -- like human volcano overflowing septic tank ,	1
rock solid family fun	1
keep watching , fight scenes .	1
300 years russian history culture	1
winning portrayal	1
warmth humor	1
talking 'til end year	1
recording industry current climate mergers downsizing	1
real-life story genuinely inspirational	1
wonderfully warm	1
, interestingly told film .	1
lot like well-made pb & j sandwich	1
emotionally intense	1
friendship , love ,	1
comedies hit screen years	1
refreshingly realistic ,	1
... rogers 's mouth never stops shut war sexes win battle .	1
appealing characters	1
, potent exploration	1
energy wit entertain ages	1
gets fulfill dreams	1
simultaneously funny , offbeat heartwarming	1
's part makes dover kosashvili 's outstanding feature debut potent	1
, elling never gets cloying thanks actors ' perfect comic timing sweet , genuine chemistry .	1
tom shadyac 's film kicks spookily enough	1
sweet , funny , charming ,	1
make us share enthusiasm	1
feel truly know makes holly marina tick	1
lovely film ...	1
create episodes rival vintage looney tunes creative mayhem brief amount time	1
well worthwhile	1
part wilde 's droll whimsy helps `` earnest `` overcome weaknesses parker 's creative interference	1
writer-director 's	1
's testament de niro director michael caton-jones movie 's end , accept characters film , flaws .	1
colorfully	1
complex , politically charged tapestry contemporary chinese life exciting new filmmaker brought screen	1
carved comfortable niche world	1
convincing	1
bits funnier	1
nicely shot , well-edited features standout performance diane lane .	1
enticing prospect	1
prettiest pictures	1
engaging despite noticeably derivative goodfellas least half dozen trouble-in-the-ghetto flicks	1
material could work , especially since actresses lead roles competent	1
movie	1
perfectly rendered	1
mischievous visual style oodles charm make ` cherish ' good ( great ) movie .	1
suspenseful	1
intriguing honorable	1
art , ethics , cost moral compromise	1
accurately chabrolian .	1
one mr. chabrol 's subtlest works , also one uncanny .	1
deliberately skillfully uses ambiguity suggest possibilities imbue theme added depth resonance .	1
found weirdly appealing	1
knack casting , often resurrecting performers rarely work movies ... drawing flavorful performances bland actors	1
smart , solid , kinetically-charged spy flick worthy	1
contemplation	1
exciting documentary .	1
one war movies focuses human interaction rather battle action sequences ... 's stronger .	1
plays poetic strict reality , creating intriguing species artifice gives lady duke something theatrical air	1
compelling piece	1
beautifully sung holiday carol	1
best work	1
famous moments	1
lovely amazing	1
, spite 's witnessed , remains surprisingly idealistic	1
unexpectedly rewarding	1
sensitive , modest comic tragedy works character study symbolic examination	1
broomfield energized volletta wallace 's maternal fury , fearlessness	1
passion , creativity , fearlessness	1
otherwise comic narrative	1
