Unnamed: 0	sentence	label
17045	 Xref: cantaloupe.srv.cs.cmu.edu alt.atheism:53295 talk.religion.misc:83684 talk.origins:40930 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!sol.ctr.columbia.edu!ursa!panther!halat From: halat@panther.bears (Jim Halat) Newsgroups: alt.atheism,talk.religion.misc,talk.origins Subject: Re: Rawlins debunks creationism Message-ID: <30147@ursa.bear.com> Date: 20 Apr 93 17:11:39 GMT Refer	alt.atheism
17046	 Newsgroups: alt.atheism Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!swrinde!zaphod.mps.ohio-state.edu!magnus.acs.ohio-state.edu!usenet.ins.cwru.edu!agate!headwall.Stanford.EDU!nntp.Stanford.EDU!cfairman From: cfairman@leland.Stanford.EDU (Carolyn Jean Fairman) Subject: Re: *** The list of Biblical contradictions Message-ID: <1993Apr6.000836.5541@leland.Stanford.EDU> Sender: news@leland.Stanford.EDU (Mr News) Organization: DSG, Stanford Un	alt.atheism
17997	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!agate!ames!lll-winken.llnl.gov!catnip!bandy From: bandy@catnip.berkeley.ca.us (Andrew Scott Beals -- KC6SSS) Newsgroups: rec.motorcycles Subject: Re: Your opinion and what it means to me. Message-ID: <6224@catnip.berkeley.ca.us> Date: 21 Apr 93 05:07:37 GMT References: <mjs.735230272@zen.sys.uea.ac.uk> <13516@news.duke.edu> <1993Apr20.023035.24064@bnr.ca> <13608@news.duke.edu> O	rec.motorcycles
17998	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!psgrain!percy!agora!fringe!dean From: dean@fringe.rain.com (Dean Woodward) Newsgroups: rec.motorcycles Subject: Re: Boom! Dog attack! Message-ID: <oNV82B1w165w@fringe.rain.com> Date: 18 Apr 93 19:22:11 GMT Article-I.D.: fringe.oNV82B1w165w References: <9801.97.uupcb@compdyn.questor.org> Organization: Organization for Mass Confusion. Lines: 66 ryan_cousineau@compdyn.questor.org (Ryan Cousineau)  writes: > My previous posting on dog atta	rec.motorcycles
17999	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!gatech!concert!duke!news.duke.edu!acpub.duke.edu!infante From: infante@acpub.duke.edu (Andrew  Infante) Newsgroups: rec.motorcycles Subject: Insurance and lotsa points... Message-ID: <13386@news.duke.edu> Date: 16 Apr 93 18:36:36 GMT Sender: news@news.duke.edu Organization: Duke University; Durham, N.C. Lines: 15 Nntp-Posting-Host: north1.acpub.duke.edu Well, it looks like I'm F*cked for insurance. I had a 	rec.motorcycles
18000	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!decwrl!sun-barr!male.EBay.Sun.COM!grapevine.EBay.Sun.COM!news2me.EBay.Sun.COM!seven-up.East.Sun.COM!laser!egreen From: egreen@East.Sun.COM (Ed Green - Pixel Cruncher) Newsgroups: rec.motorcycles Subject: Re: Round Two Date: 5 Apr 1993 19:29:28 GMT Organization: Sun Microsystems, RTP, NC Lines: 22 Distribution: world Message-ID: <1pq1ao$92a@seven-up.East.Su	rec.motorcycles
18001	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!newsflash.concordia.ca!mizar.cc.umanitoba.ca!klinger From: klinger@ccu.umanitoba.ca (Jorg Klinger) Subject: Re: Traffic morons Message-ID: <C5sI46.1rF@ccu.umanitoba.ca> Sender: news@ccu.umanitoba.ca Nntp-Posting-Host: ccu.umanitoba.ca Organization: University of Manitoba, Winnipeg, Canada References: <10326.97.uupcb@compdyn.quest	rec.motorcycles
18002	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!gatech!concert!duke!news.duke.edu!acpub.duke.edu!infante From: infante@acpub.duke.edu (Andrew  Infante) Newsgroups: rec.motorcycles Subject: Re: Your opinion and what it means to me. Message-ID: <13645@news.duke.edu> Date: 21 Apr 93 15:32:32 GMT References: <mjs.735230272@zen.sys.uea.ac.uk> <13516@news.duke.ed	rec.motorcycles
18003	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!wupost!uunet!pipex!marble.uknet.ac.uk!uknet!gdt!aber!news From: azw@aber.ac.uk (Andy Woodward) Newsgroups: rec.motorcycles Subject: Re: Protective gear Message-ID: <1993Apr5.101122.9036@aber.ac.uk> Date: 5 Apr 93 10:11:22 GMT References: <C4wKFs.BC1@eskimo.com> <1993Apr3.200829.2207@galaxy.gov.bc.ca> Sender: news@aber.ac.uk (USENET news service) Organization: University College 	rec.motorcycles
18004	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!news.tek.com!tekgen!interceptor!davet From: davet@interceptor.cds.tek.com (Dave Tharp CDS) Newsgroups: rec.motorcycles Subject: Re: How NOT to put a motor together Message-ID: <2419@tekgen.bv.tek.com> Date: 6 Apr 93 21:00:30 GMT Article-I.D.: tekgen.2419 References: <1993Apr01.153547.10682@i88.isc.com> <65886@mimsy.umd.edu> <1993Apr6.183553.19539@tcsi.com> Sender: news@tekgen.bv.tek.com Organization: Tektronix - Colorado Data Systems, 	rec.motorcycles
18005	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!usc!newshub.sdsu.edu!mintaka!james From: james@mintaka.sdsu.edu (Michael James) Newsgroups: rec.motorcycles Subject: **Suzuki GR650 for sale** Date: 22 Apr 1993 19:25:33 GMT Organization: San Diego State University, College of Sciences Lines: 25 Message-ID: <1r6rfd$a9c@pandora.sdsu.edu> NNTP-Posting-Host: mintaka.sdsu.edu X-Newsreader: TIN [version 1.1 PL9] [	rec.motorcycles
18006	 Xref: cantaloupe.srv.cs.cmu.edu rec.motorcycles.harley:3440 rec.motorcycles:105561 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!gatech!rutgers!cbmvax!hartzler From: hartzler@cbmvax.cbm.commodore.com (Jerry Hartzler - CATS) Newsgroups: rec.motorcycles.harley,rec.motorcycles Subject: Re: story & respect Message-ID: <C640Ax.Jqn@cbmvax.cbm.commodore.com> Date: 26 Apr 93 21:13:44 GMT References: <1993Ap	rec.motorcycles
18007	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!newsserver.jvnc.net!nj.nec.com!syl!behanna From: behanna@syl.nj.nec.com (Chris BeHanna) Subject: Re: Wanted:  Advice on CB900 Custom purchase Message-ID: <1993Apr15.144504.3138@research.nj.nec.com> Keywords: CB900, purchase Sender: news@research.nj.nec.com Organization: NEC Systems Laboratory, Inc. References: <7475@blue.cis.pitt.edu> <93Apr14.185235.31833@acs.ucalgary.ca> <1993A	rec.motorcycles
18008	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!usenet.ins.cwru.edu!magnus.acs.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!haven.umd.edu!uunet!tarpit!tous!bilver!hoggle2!bleve From: bleve@hoggle2.uucp (Bennett Lee Leve) Subject: Re: Choking Ninja Problem In-Reply-To: starr@kuhub.cc.ukans.edu's message of 13 Apr 93 15:34:41 CST References: <1993Apr13.153441.49118@kuh	rec.motorcycles
18009	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!wupost!uunet!olivea!gossip.pyramid.com!pyramid!oracle!unrepliable!bounce From: gdoherty@us.oracle.com (Greg Doherty) Newsgroups: ba.motorcycles,rec.motorcycles,ca.forsale,ba.market.vehicles,ba.market.misc Subject: BMW '90 K75RT For Sale Message-ID: <1993Apr6.085559.1717@oracle.us.oracle.com> Date: 6 Apr 93 08:55:59 GMT Sender: usenet@oracle.us.oracle.com (Oracle News Poster) Fol	rec.motorcycles
18010	 Newsgroups: rec.motorcycles,ba.motorcycles Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!decwrl!adobe!cjackson From: cjackson@adobe.com (Curtis Jackson) Subject: Re: Need advice for riding with someone on pillion Message-ID: <1993Apr21.202932.22661@adobe.com> Keywords: advice, pillion, help! Sender: usenet@adobe.com (USENET NEWS) Organization: Adobe Systems Incorporated, Mountain View References: <C5t	rec.motorcycles
18011	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!reed!mblock From: mblock@reed.edu (Matt Block) Newsgroups: rec.motorcycles Subject: Re: Fortune-guzzler barred from bars! Message-ID: <1993Apr16.104158.27890@reed.edu> Date: 16 Apr 93 10:41:58 GMT Article-I.D.: reed.1993Apr16.104158.27890 References: <1993Apr15.231000.2286@galaxy.gov.bc.ca> Organization: Reed College, Portland, Oregon Lines: 37 bclarke@galaxy.gov.bc.ca writes: >Saw this in today's newspaper: >--------------------------	rec.motorcycles
18012	 Xref: cantaloupe.srv.cs.cmu.edu rec.autos.tech:53421 rec.motorcycles:103152 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!husc-news.harvard.edu!hsdndev!yale!gumby!wupost!emory!sol.ctr.columbia.edu!ira.uka.de!yale.edu!newsserver.jvnc.net!nj.nec.com!news Newsgroups: rec.autos.tech,rec.motorcycles Subject: Re: Tools Tools Tools Message-ID: <1993Apr5.214854.29702@research.nj.nec.com> From: behanna@phoenix.syl.nj.nec.com (Chris BeHanna) Date: 5 Apr 93 21:48:54 GMT Sender: news@research.nj.nec	rec.motorcycles
18013	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!news-feed-1.peachnet.edu!emory!swrinde!sdd.hp.com!col.hp.com!news.dtc.hp.com!jjb From: jjb@dtc.hp.com (Jim Brewer) Subject: Re: Daytona Sender: news@news.dtc.hp.com ((Network News admin)) Message-ID: <C5ytzo.569@news.dtc.hp.com> Date: Sat, 24 Apr 1993 02:09:23 GMT References: <RTARAZ.93Apr22104337@bigwpi.WPI.EDU> Nntp-Posting-Host: moosehead.dtc.hp.com Organization: HP Design Technology Center, Santa Clara	rec.motorcycles
18014	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!agate!ames!noc2.arc.nasa.gov!howland From: howland@noc2.arc.nasa.gov (Curt Howland) Subject: Re: Good Reasons to Wave at each other Message-ID: <1993Apr22.045208.16931@news.arc.nasa.gov> Sender: usenet@news.arc.nasa.gov Organization: NASA Science Internet Project Office References: <222834@mavenry.altcit.eskimo.com> <1993Apr21.194547.2266@rd.hydro.on.	rec.motorcycles
18015	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!noc.near.net!uunet!newsstand.cit.cornell.edu!vax5.cit.cornell.edu!na4 From: na4@vax5.cit.cornell.edu Newsgroups: rec.motorcycles Subject: KREME Message-ID: <1993Apr14.143716.18174@vax5.cit.cornell.edu> Date: 14 Apr 93 14:37:16 EST Distribution: rec Organization: Cornell University Lines: 8 Hi folks! Recently saw one post about KREME bei	rec.motorcycles
18016	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!ulowell!zorro!jd From: jd@zorro.tyngsboro.ma.us (Jeff deRienzo) Subject: bike for sale in MA, USA Message-ID: <1993Apr19.194630.102@zorro.tyngsboro.ma.us> Keywords: wicked-cool Organization: ClickTech, Tyngsboro, MA Date: Mon, 19 Apr 1993 19:46:30 GMT Lines: 15 I've recently become father of twins!  I d	rec.motorcycles
18017	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!agate!ames!pacbell.com!amdahl!amdcad!angelo!karen From: karen@angelo.amd.com (Karen Black) Subject: Re: Touring the southwest Message-ID: <C622GF.B6v@amd.com> Sender: usenet@amd.com (NetNews) Organization: Advanced Micro Devices, Santa Clara, CA References: <907F3B3w164w@fatcity.cts.com> <1993Apr24.215126.19802@dsd.es.com> Dat	rec.motorcycles
18018	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!usc!howland.reston.ans.net!newsserver.jvnc.net!nj.nec.com!syl!behanna From: behanna@syl.nj.nec.com (Chris BeHanna) Subject: Re: Cobra Locks Message-ID: <1993Apr21.200931.12887@research.nj.nec.com> Sender: news@research.nj.nec.com Organization: NEC Systems Laboratory, Inc. References: <1r1b3rINNale@cronkite.Central.Sun.COM> <1993Apr	rec.motorcycles
18019	 Newsgroups: rec.motorcycles From: tony@morgan.demon.co.uk (Tony Kidson) Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!agate!doc.ic.ac.uk!warwick!qmw-dcs!qmw!demon!morgan.demon.co.uk!tony Subject: Re: Maxima Chain wax Distribution: world References: <1r3tm4$itu@news.ysu.edu> Organization: The Modem Palace Reply-To: tony@morgan.demon.co.uk X-Newsreader: Simple NEWS 1.90 (ka9q DIS 1.21) Lines: 31 Date: Wed, 21 Apr 1993 23:45:41 +0000 Message-ID: <735435941snz@morgan.	rec.motorcycles
18020	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usenet.ins.cwru.edu!agate!boulder!news From: laszlo@eclipse.cs.colorado.edu (Laszlo Nemeth) Subject: New DoD listing. Membership is at 1148 Message-ID: <1993Apr5.191213.15208@colorado.edu> Sender: news@colorado.edu (The Daily Planet) Nntp-Posting-Host: eclipse.cs.colorado.edu Organization: University of Colorado Boulder, Pizza Disposal Group Date: Mon	rec.motorcycles
18021	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!island!fester From: fester@island.COM (Mike Fester) Subject: Re: Stolen  AARGHHHH..... Message-ID: <1993Apr16.170613.3722@island.COM> Sender: usenet@island.COM (The Usenet mail target) Organization: /usr/local/rn/organization References: <1993Apr14.215317.22746@ultb.isc.rit.edu> <1993Apr15.002222.23057@microunity.com> <JPOLITO.93Apr15095753@sysgem1.encore.com> Date: Fri, 16 Apr 1993 17:06:13 GMT 	rec.motorcycles
18022	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!swrinde!cs.utexas.edu!uunet!psgrain!m2xenix!agora!fringe!dean From: dean@fringe.rain.com (Dean Woodward) Newsgroups: rec.motorcycles Subject: Re: Drinking and Riding Message-ID: <cesk2B2w165w@fringe.rain.com> Date: Tue, 06 Apr 93 01:06:59 PDT References: <MJMUISE.38.733926270@1302.watstar.uwaterloo.ca> Organization: Organization for Mass Confusion. Lines: 46 MJMUISE@1302.watstar.uwaterloo.ca (M	rec.motorcycles
18023	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!newsserver.jvnc.net!nj.nec.com!syl!behanna From: behanna@syl.nj.nec.com (Chris BeHanna) Subject: Re: Maxima Chain wax Message-ID: <1993Apr25.234857.1922@research.nj.nec.com> Sender: news@research.nj.nec.com Organization: NEC Systems Laboratory, Inc. References: <C5wqsr.56L@myrddin.imat.com> <1993Apr23.163805.9516@research.nj.n	rec.motorcycles
18024	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!karr From: karr@cs.cornell.edu (David Karr) Subject: Re: I NEED YOUR ADVICE! (I'm a new rider) Message-ID: <1993Apr23.160504.27031@cs.cornell.edu> Organization: Cornell Univ. CS Dept, Ithaca NY 14853 References: <1993Apr21.233803.18471@bsu-ucs> Date: Fri, 23 Apr 1993 16:05:04 GMT Lines: 23 In article <1993Apr21.233803.18471@bsu-ucs> 00cjmelching@leo.bsuvc.bsu.edu writes: >The tachometer has a sticker right on it that 	rec.motorcycles
18025	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!network.ucsd.edu!sdd.hp.com!hpscit.sc.hp.com!cupnews0.cup.hp.com!hesh From: hesh@cup.hp.com (Chris Steinbroner) Newsgroups: rec.motorcycles Subject: Re: Tracing license plates of BDI cagers? Message-ID: <C535HL.C6H@cup.hp.com> Date: 6 Apr 93 23:34:33 GMT Article-I.D.: cup.C535HL.C6H References: <1993Apr6.231810.9703@adobe.com> Sender: news@cupnews0.cup.hp.com (News Admin) Reply-To: Chris Steinbroner <hesh@cup.hp.com> Organization: HP-U	rec.motorcycles
18026	 Newsgroups: rec.motorcycles,ba.motorcycles Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!zaphod.mps.ohio-state.edu!usc!elroy.jpl.nasa.gov!sun-barr!ames!noc2.arc.nasa.gov!howland From: howland@noc2.arc.nasa.gov (Curt Howland) Subject: Re: Drinking and Riding Message-ID: <1993Apr5.051454.4934@news.arc.nasa.gov> Sender: usenet@news.arc.nasa.gov Organization: NASA Science Internet Project Office References:  <C4wKBp.B9w@eskimo.com> Date: Mon, 5 Apr 1993 05:14:54 GMT Lines: 27 I	rec.motorcycles
18027	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!news From: mcguire@cs.utexas.edu (Tommy Marcus McGuire) Newsgroups: rec.motorcycles Subject: Re: So, do any XXXX, I mean police officers read this stuff? Date: 22 Apr 1993 15:16:10 -0500 Organization: CS Dept, University of Texas at Austin Lines: 27 Message-ID: <ltdv8aINN3hb@earth.cs.utexas.edu> References: <C5u4DL.A6v@athena.cs.uga.edu> <1r6ob9	rec.motorcycles
18028	 Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!noc.near.net!uunet!pipex!marble.uknet.ac.uk!uknet!gdt!aber!news From: azw@aber.ac.uk (Andy Woodward) Newsgroups: rec.motorcycles Subject: Re: Freezing and Riding Message-ID: <1993Apr6.083642.15301@aber.ac.uk> Date: 6 Apr 93 08:36:42 GMT References: <C4wKBp.B9w@eskimo.com> <1993Apr5.150934.7082@rd.hydro.on.ca> Sender: news@aber.ac.uk (USENET news service) Organization: University College of Wales, Aberystwyth Lines: 14 	rec.motorcycles
18029	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!torn!watserv2.uwaterloo.ca!orangemite.watstar.uwaterloo.ca!SRUHL From: SRUHL@MECHANICAL.watstar.uwaterloo.ca (Stefan Ruhl) Subject: Re: Why I wanted police officers to answer my posting Message-ID: <SRUHL.23.735679897@MECHANICAL.watstar.uwaterloo.ca> Lines: 15 Sender: news@watserv2.uwaterloo.ca Organization: University of Waterloo References: <1993Apr20.163629.29153@iscnvx.lmsc.lockheed.com>	rec.motorcycles
18030	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!usenet.coe.montana.edu!news.u.washington.edu!microb0.biostat.washington.edu!moseley From: moseley@u.washington.edu (Steve L. Moseley) Newsgroups: rec.motorcycles Subject: Re: neck reining -was- Countersteering_FAQ please post Date: Fri, 16 Apr 1993 17:45:14 GMT Organization: Microbial Pathogenesis and Motorcycle Maintenance Lines: 25 Distribution: world Message-ID: <moseley	rec.motorcycles
18031	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!newsserver.jvnc.net!nj.nec.com!syl!behanna From: behanna@syl.nj.nec.com (Chris BeHanna) Subject: Re: GOT MY BIKE! (was Wanted: Advice on CB900C Purchase) Message-ID: <1993Apr15.215428.11116@research.nj.nec.com> Keywords: CB900C, purchase, advice Sender: news@research.nj.nec.com Organization: NEC Systems Laboratory, Inc. References: <1993Apr15.180644.25263@ll.mit.edu> Date: Thu, 1	rec.motorcycles
18032	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!rochester!news.bbn.com!noc.near.net!news.centerline.com!uunet!europa.eng.gtefsd.com!emory!swrinde!zaphod.mps.ohio-state.edu!wupost!cs.utexas.edu!csc.ti.com!tilde.csc.ti.com!m2.dseg.ti.com!ernest!cmptrc!irwin From: irwin@cmptrc.lonestar.org (Irwin Arnstein) Subject: Re: Cultural Enquiries Message-ID: <C50uGG.9As@cmptrc.lonestar.org> Date: Mon, 5 Apr 1993 17:41:04 GMT References: <1993Mar17.115603.28712@aber.ac.uk> <1phuse$5u1@sixgun.Eas	rec.motorcycles
18033	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!sol.ctr.columbia.edu!usenet.ucs.indiana.edu!venus.iucf.indiana.edu!brown From: brown@venus.iucf.indiana.edu (Robert J. Brown) Subject: Re: Shaft-drives and Wheelies Message-ID: <C5ssJz.8s3@usenet.ucs.indiana.edu> Followup-To: rec.motorcycles News-Software: VAX/VMS VNEWS 1.3-4 Sender: news@usenet.ucs.indiana.edu (USENET New	rec.motorcycles
18034	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!utcsri!newsflash.concordia.ca!mizar.cc.umanitoba.ca!access.usask.ca!kakwa.ucs.ualberta.ca!acs.ucalgary.ca!parr From: parr@acs.ucalgary.ca (Charles Parr) Subject: Re: Drinking and Riding Message-ID: <93Apr15.151206.40800@acs.ucalgary.ca> Date: Thu, 15 Apr 93 15:12:06 GMT References: <C4wKBp.B9w@eskimo.com> Nntp-Posting-Host: acs3.acs.ucalgary.ca Organization: The University of Calgary, Alberta Lin	rec.motorcycles
18035	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!noc.near.net!uunet!psgrain!m2xenix!agora!fringe!dean From: dean@fringe.rain.com (Dean Woodward) Newsgroups: rec.motorcycles Subject: Re: Drinking and Riding Message-ID: <0Vsk2B3w165w@fringe.rain.com> Date: Tue, 06 Apr 93 01:17:44 PDT References: <1993Apr5.194758.25801@adobe.com> Organization: Organization for Mass Confusion. Lines: 36 cjackson@adobe.com (Curtis Jackson) writes: 	rec.motorcycles
18036	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!walter!iscp.bellcore.com!fist From: fist@iscp.bellcore.com (Richard Pierson) Subject: Re: Observation re: helmets Message-ID: <1993Apr15.183305.20452@walter.bellcore.com> Sender: news@walter.bellcore.com Nntp-Posting-Host: foxtrot.iscp.bellcore.com Organization: Bellcore References:  <211353@mavenry.altcit.eskimo.com> Distribution: usa Date: Thu, 15 Apr 93 18:33:05 GMT Lines: 40 In article <21135	rec.motorcycles
18037	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!ames!sun-barr!west.West.Sun.COM!cronkite.Central.Sun.COM!sixgun.East.Sun.COM!laser!egreen From: egreen@east.sun.com (Ed Green - Pixel Cruncher) Newsgroups: rec.motorcycles Subject: Re: Countersteering_FAQ please post Date: 21 Apr 1993 16:36:10 GMT Organization: Sun Microsystems, RTP, NC Lines: 67 Distribution: wor	rec.motorcycles
18038	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!mdisea!mothost!white!rtsg.mot.com!svoboda From: svoboda@rtsg.mot.com (David Svoboda) Subject: Re: Insurance and lotsa points... Message-ID: <1993Apr20.153135.16191@rtsg.mot.com> Sender: news@rtsg.mot.com Nntp-Posting-Host: corolla18 Organization: Motorola Inc., Cellular Infrastructure Group References: 	rec.motorcycles
18039	 Newsgroups: misc.forsale.wanted,rec.motorcycles,ba.motorcycles Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!uunet!spool.mu.edu!nigel.msen.com!sdd.hp.com!elroy.jpl.nasa.gov!decwrl!adobe!kendall From: kendall@adobe.com (Janice Kendall) Subject: Looking for Women's Motorcycle Helmet Message-ID: <1993Apr16.174623.19767@adobe.com> Sender: usenet@adobe.com (USENET NEWS) Organization: Adobe Systems Incorporated Distribution: ba Date: Fri, 16 Apr 1993 1	rec.motorcycles
18040	 Newsgroups: rec.motorcycles Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!sdd.hp.com!saimiri.primate.wisc.edu!ames!sun-barr!lll-winken.llnl.gov!myrddin!seahunt.imat.com!nelson From: nelson@seahunt.imat.com (Michael Nelson) Subject: Re: Protective gear Message-ID: <C51K13.Jqq@myrddin.imat.com> Sender: usenet@myrddin.imat.com (Da News) Nntp-Posting-Host: seahunt.imat.com Organization: SeaHunt, San Francisco CA References: <C4wKFs.BC1@eskimo.com> <1993Apr5.151323.7183@rd.hydro	rec.motorcycles
