Unnamed: 0	sentence	label
16040	 Xref: cantaloupe.srv.cs.cmu.edu alt.politics.clinton:29536 talk.politics.misc:179098 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!wupost!trinews.sbc.com!calvin!asper From: asper@calvin.uucp (Alan E. Asper) Newsgroups: alt.politics.clinton,talk.politics.misc Subject: Re: Janet Reno killed the Waco children Date: 21 Apr 1993 16:04:39 GMT Organization: /usr/lib/news/organization Lines: 10 Distribution: na 	talk.politics.misc
16041	 Xref: cantaloupe.srv.cs.cmu.edu alt.politics.clinton:29242 talk.politics.misc:178304 soc.history:20865 Newsgroups: alt.politics.clinton,talk.politics.misc,soc.history Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!wupost!csus.edu!netcom.com!erics From: erics@netcom.com (Eric Smith) Subject: Re: Lincoln & slavery (Was Re: Top Ten Tricks...) Message-ID: <ericsC5J6v2.Fwp@netcom.com> Organization: NETCOM On-line Communication Services (408 241-9760 guest) R	talk.politics.misc
16042	 Xref: cantaloupe.srv.cs.cmu.edu alt.conspiracy:21848 talk.politics.misc:178792 talk.religion.misc:83751 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!mojo.eng.umd.edu!russotto From: russotto@eng.umd.edu (Matthew T. Russotto) Newsgroups: alt.conspiracy,talk.politics.misc,talk.religion.misc Subject: Re: A Message for you Mr. President: How do you know what happened? Date: 21 Apr 1993 01:06:58 GMT Organizatio	talk.politics.misc
16043	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!noc.near.net!uunet!lhdsy1!nntpserver.chevron.com!usmi01.midland.chevron.com!jviv From: jviv@usmi01.midland.chevron.com (John Viveiros) Newsgroups: talk.politics.misc,ca.politics Subject: Re: To be, or Not to be [ a Disaster ] Message-ID: <1993Apr15.133921.5964@nntpserver.chevron.com> Date: 15 Apr 93 13:39:21 GMT References: <philC5E8Br.J1z@netcom.com> <606@vega.iii.com> <philC5H	talk.politics.misc
16044	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:179040 talk.politics.mideast:76122 Newsgroups: talk.politics.misc,talk.politics.mideast Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!sdd.hp.com!apollo.hp.com!netnews From: nelson_p@apollo.hp.com (Peter Nelson) Subject: Re: Remember those names come election time. Sender: usenet@apollo.hp.com (Usenet News) Message-ID: <C5u4qI.Mz4@apollo.hp.com> Dat	talk.politics.misc
16045	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:178891 alt.sex:111700 soc.men:68709 misc.legal:60915 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!optilink!cramer From: cramer@optilink.COM (Clayton Cramer) Newsgroups: talk.politics.misc,alt.sex,soc.men,misc.legal Subject: Re: Why not concentrate on child molesters? Message-ID: <15441@optilink.COM> Date: 19 Apr 93 16:58:13 GMT Refer	talk.politics.misc
16046	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!wupost!uunet!olivea!mintaka.lcs.mit.edu!ai-lab!ai-lab!not-for-mail From: Clinton-HQ@Campaign92.Org (Clinton/Gore '92) Newsgroups: talk.politics.misc Subject: CLINTON: Public Schedule of the President 4.5.93 Message-ID: <1pqsq5INN6hh@life.ai.mit.edu> Date: 6 Apr 93 03:18:29 GMT Sender: daemon@ai.mit.edu Organization: Project GNU, Free Software Foundation,     675 Mass. Ave., Camb	talk.politics.misc
16047	" Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:178953 alt.politics.clinton:29455 Newsgroups: talk.politics.misc,alt.politics.clinton Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!malgudi.oar.net!zaphod.mps.ohio-state.edu!howland.reston.ans.net!usc!venice!hqrim.sedd.trw.com!ries From: ries@hqrim.sedd.trw.com (Marc Ries) Subject: Re: "" Only $17 / Month! "" Message-ID: <1993Apr16.182535.14534@venice.sedd.trw.com> Sender: news@venice.sedd.trw.com (USENET News) Nntp-Posting-H"	talk.politics.misc
16048	 Xref: cantaloupe.srv.cs.cmu.edu soc.motss:142236 soc.bi:23749 talk.politics.misc:178980 Newsgroups: soc.motss,soc.bi,talk.politics.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usenet.ins.cwru.edu!agate!news.ucdavis.edu!csus.edu!netcom.com!onr From: onr@netcom.com (D. Owen Rowley) Subject: Re: MOW BODYCOUNT Message-ID: <onrC5xzu4.IIF@netcom.com> Organization: Netcom - Online Communication Services (40	talk.politics.misc
16049	 Xref: cantaloupe.srv.cs.cmu.edu soc.history:20994 misc.headlines:41800 talk.politics.misc:179002 talk.politics.mideast:76109 soc.misc:3995 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!gatech!pitt.edu!rdtst From: rdtst+@pitt.edu (Richard D Thorne) Newsgroups: soc.history,misc.headlines,talk.politics.misc,talk.politics.mideast,soc.misc Subject: Re: The U.S. Holocaust Memorial Museum: A Costly and Dangerous Mistake Message-ID: <9845@blue.cis.pitt.edu> Da	talk.politics.misc
16050	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.guns:54492 talk.politics.misc:178875 soc.culture.jewish:63247 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!uunet!noc.near.net!howland.reston.ans.net!bogus.sura.net!udel!news.intercon.com!psinntp!bony1!billg From: billg@bony1.bony.com (Bill Gripp) Newsgroups: talk.politics.guns,talk.politics.misc,soc.culture.jewish Subject: Re: Who's next?  Mormons and Jews? Message-ID: <C5tDMC.M6t@bony1.bony.com> Date: 21 Apr 93 03:27:47 GMT Re	talk.politics.misc
16051	 Xref: cantaloupe.srv.cs.cmu.edu alt.conspiracy:21871 talk.politics.misc:178928 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!mv!jeck!howtek.MV.COM!howtek.MV.COM!rick From: rick@howtek.MV.COM (Rick Roy) Newsgroups: alt.conspiracy,talk.politics.misc Subject: Koresh is dead. It's time to start healing. Date: Fri, 23 Apr 93 09:41:57 EST Organization: Howtek, Inc. Message-ID: <D2150040.vqqj5o@wildthing.howtek.MV.COM> Reply-To: rick@howtek.MV.COM (Rick Roy) X-Mailer: uAccess - Mac	talk.politics.misc
16052	 Xref: cantaloupe.srv.cs.cmu.edu talk.religion.misc:83540 talk.politics.misc:178479 sci.skeptic:43249 Newsgroups: talk.religion.misc,talk.politics.misc,sci.skeptic Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!utnut!torn!nott!cunews!wcscps From: wcscps@superior.carleton.ca (Mike Richardson) Subject: Re: Who's next? Mormons and Jews? Message-ID: <wcscps.735321331@cunews> Sender: news	talk.politics.misc
16053	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:178582 alt.politics.clinton:29325 alt.politics.bush:18986 alt.fan.rush-limbaugh:22997 alt.politics.libertarian:6578 Newsgroups: talk.politics.misc,alt.politics.clinton,alt.politics.bush,alt.fan.rush-limbaugh,alt.politics.libertarian Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!decwrl!netcomsv!netcom.com!kmitchel From: kmitchel@netcom.com (Kenneth C. Mitchell) Subject: Re: ABOLISH SE	talk.politics.misc
16054	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:178365 alt.politics.clinton:29256 Newsgroups: talk.politics.misc,alt.politics.clinton Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!swrinde!zaphod.mps.ohio-state.edu!uwm.edu!cs.utexas.edu!utnut!alchemy.chem.utoronto.ca!golchowy From: golchowy@alchemy.chem.utoronto.ca (Gerald Olchowy) Subject: Re: National Sales Tax, The Movie Message-ID: <1993Apr17.191628.6300@alchemy.chem.utoronto.ca> Organization: University of Toronto Chemistry Depar	talk.politics.misc
16055	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:178853 misc.legal:60872 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!news.centerline.com!uunet!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!usenet.coe.montana.edu!news.uoregon.edu!oregon.uoregon.edu!dreitman From: dreitman@oregon.uoregon.edu (Daniel R. Reitman, Attorney to Be) Newsgroups: talk.politics.misc,misc.legal Subject: Re: The state of justice Date: 16 Apr 1993 10:11 PDT Organization: University of Oregon Line	talk.politics.misc
16056	 Xref: cantaloupe.srv.cs.cmu.edu alt.activism.d:7794 talk.politics.misc:179071 talk.politics.medicine:1754 Newsgroups: alt.activism.d,talk.politics.misc,talk.politics.medicine Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!agate!netsys!pagesat!olivea!isc-br!thor!steveh From: steveh@thor.isc-br.com (Steve Hendricks) Subject: Re: EIGHT MYTHS about National Health Insurance (Pt II) Message-ID: <1993Apr23	talk.politics.misc
16057	 Xref: cantaloupe.srv.cs.cmu.edu alt.conspiracy:21854 alt.activism:42884 pa.general:758 talk.politics.misc:178812 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!cert.org!netnews.upenn.edu!gradient.cis.upenn.edu!jrv From: jrv@gradient.cis.upenn.edu (JR VanMechelen) Newsgroups: alt.conspiracy,alt.activism,pa.general,phl.misc,talk.politics.misc Subject: Re: The earth also pollutes...... Message-ID: <122070@netnews.upenn.edu> Date: 22 Apr 93 02:46:00 GMT References: <DZV	talk.politics.misc
16058	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120649 talk.politics.misc:178579 talk.religion.misc:83625 Newsgroups: talk.abortion,talk.politics.misc,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!decwrl!netcomsv!netcom.com!trev From: trev@netcom.com (Trevor Bauknight) Subject: Re: Abortion Message-ID: <trevC5KA6s.9p0@netcom.com> Organization: Jes Grew Carriers -- Metaphysical Bunko S	talk.politics.misc
16059	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.guns:54208 talk.politics.misc:178441 alt.drugs:45594 alt.conspiracy:21776 Newsgroups: talk.politics.guns,talk.politics.misc,alt.drugs,alt.conspiracy Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!murphy!jpradley!magpie!neal From: neal@magpie.linknet.com (Neal) Subject: Re: Proof of the Viability of Gun Control Organization: Manes and Associates, NYC Date: Sun, 18 Apr 1993 16:44:45 GMT Message-ID: <C5ouIM.Iyr@magpie.linknet.c	talk.politics.misc
16060	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.guns:54692 talk.politics.misc:179064 alt.drugs:45868 alt.conspiracy:21915 Newsgroups: talk.politics.guns,talk.politics.misc,alt.drugs,alt.conspiracy Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!boulder!ucsu!ucsu.Colorado.EDU!gress From: gress@ucsu.Colorado.EDU (GRESS  JOSEPH JOHN  ) Subject: Re: Proof of the Viability of Gun Control Message-ID: <1993Apr23.	talk.politics.misc
16061	 Xref: cantaloupe.srv.cs.cmu.edu alt.fan.rush-limbaugh:22880 talk.politics.misc:178347 Newsgroups: ca.politics,alt.fan.rush-limbaugh,talk.politics.misc Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!bogus.sura.net!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!steveth From: steveth@netcom.com (Steve Thomas) Subject: Re: Good Neighbor Political Hypocrisy Test Message-ID: <stevethC5JGCr.1Ht@netcom.com> Organization: VisionAire, San Francisco, CA Refe	talk.politics.misc
16062	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.guns:54171 talk.politics.misc:178356 alt.drugs:45567 alt.conspiracy:21755 Newsgroups: talk.politics.guns,talk.politics.misc,alt.drugs,alt.conspiracy Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!usenet.ins.cwru.edu!agate!dog.ee.lbl.gov!network.ucsd.edu!usc!elroy.jpl.nasa.gov!decwrl!netcomsv!netcom.com!donb From: donb@netcom.com (Don Baldwin) Subject: Re: Proof of the Viability	talk.politics.misc
16063	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120863 talk.religion.misc:83893 talk.politics.misc:178965 Newsgroups: talk.abortion,talk.religion.misc,talk.politics.misc Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!swrinde!zaphod.mps.ohio-state.edu!darwin.sura.net!haven.umd.edu!uunet!elroy.jpl.nasa.gov!decwrl!netcomsv!netcom.com!ray From: ray@netcom.com (Ray Fischer) Subject: Re: ABORTION and private health coverage -- letters regarding Mes	talk.politics.misc
16064	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!uwm.edu!msuinfo!netnews.upenn.edu!cronkite.ocis.temple.edu!VM.TEMPLE.EDU!V2110A From: V2110A@VM.TEMPLE.EDU (Richard Hoenes) Newsgroups: talk.politics.misc Subject: Why didn't they come out? Message-ID: <16BB79D5B.V2110A@VM.TEMPLE.EDU> Date: 21 Apr 93 16:11:23 GMT Sender: news@cronkite.ocis.temple.edu (NetWork News (readnews)) Organization: Temple University L	talk.politics.misc
16065	" Xref: cantaloupe.srv.cs.cmu.edu talk.politics.drugs:13607 talk.politics.guns:54161 talk.politics.mideast:75906 talk.politics.misc:178350 alt.politics.usa.misc:2810 Newsgroups: talk.politics.drugs,talk.politics.guns,talk.politics.mideast,talk.politics.misc,alt.politics.usa.misc Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!purdue!news.cs.indiana.edu!hagerp@cs.indiana.edu From: ""Paul Hager"" <hagerp@cs.indiana.edu> Subject: Re: Needs information on BCCI scandal Message-ID: <1993Apr15.14322"	talk.politics.misc
16066	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!wupost!uunet!optilink!cramer From: cramer@optilink.COM (Clayton Cramer) Newsgroups: ca.politics,talk.politics.misc Subject: Re: Still Waiting for Evidence, Mr. Cramer Message-ID: <15221@optilink.COM> Date: 5 Apr 93 17:55:54 GMT References: <14974@optilink.COM> <1993Mar19.142816.15709@rational.com> <mortalC4wxLn.8s2@netcom.com> Organization: Optilink Corporation, Petaluma, CA Lin	talk.politics.misc
16067	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:179077 misc.legal:61022 Newsgroups: talk.politics.misc,misc.legal Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!news.intercon.com!psinntp!panix!eck From: eck@panix.com (Mark Eckenwiler) Subject: Re: The state of justice Message-ID: <C5L0tx.F1D@panix.com> Organization: NWO Steering Committee References: <1993Apr15.143320.8618@desire.wright.edu> Date: Fri, 16 Apr 1993 15:10:44 GMT Lines: 52 In <1993Apr15.143320.8618@desire.wright.edu>, demon@des	talk.politics.misc
16068	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:178961 alt.politics.clinton:29463 Newsgroups: talk.politics.misc,alt.politics.clinton Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!europa.eng.gtefsd.com!emory!sol.ctr.columbia.edu!news.columbia.edu!cunixb.cc.columbia.edu!gld From: gld@cunixb.cc.columbia.edu (Gary L Dare) Subject: Re: National Sales Tax, The Movie Message-ID: <1993Apr16.173117.1750@news.columbia.edu> Sender: usenet@news.columbia.edu (T	talk.politics.misc
16069	 Xref: cantaloupe.srv.cs.cmu.edu alt.activism:42795 alt.conspiracy:21791 talk.politics.misc:178493 misc.legal:60736 Newsgroups: alt.activism,alt.conspiracy,talk.politics.misc,misc.legal Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!usc!sdd.hp.com!nigel.msen.com!math.fu-berlin.de!ifmsun8.ifm.uni-hamburg.de!news.DKRZ-Hamburg.DE!dscomsa!dscomsa.desy.de!hallam From: hallam@dscomsa.desy.de (Phill Hallam-Baker) Subject: Re: URGENT **** TED FRANK WANTED FOR KI	talk.politics.misc
16070	 Xref: cantaloupe.srv.cs.cmu.edu alt.journalism:95 talk.politics.misc:178399 alt.activism:42768 talk.politics.misc:178400 Newsgroups: alt.journalism,talk.politics.misc,alt.activism,talk.politics.misc Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!uwm.edu!ux1.cso.uiuc.edu!cs.uiuc.edu!melodian.cs.uiuc.edu!drk From: drk@melodian.cs.uiuc.edu (Dave Kohr) Subject: Re: Foreign Media Reaction April 1-12, part 1 of 3 Message-ID: <C5nLov.	talk.politics.misc
16071	 Xref: cantaloupe.srv.cs.cmu.edu soc.motss:142204 alt.discrimination:8498 talk.politics.misc:178943 Newsgroups: soc.motss,alt.discrimination,talk.politics.misc Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!gatech!hubcap!ncrcae!ncratl!mwilson From: mwilson@ncratl.AtlantaGA.NCR.COM (Mark Wilson) Subject: Re: NC vs Hunt (Marine Gay Bashing in Wilmington NC) verdict Message-ID: <C5L0E4.Fwy@ncratl.AtlantaGA.NCR.COM> Organization: NCR Engineering and Manufact	talk.politics.misc
16072	 Xref: cantaloupe.srv.cs.cmu.edu alt.politics.clinton:29390 talk.politics.misc:178780 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usenet.ins.cwru.edu!cleveland.Freenet.Edu!an030 From: an030@cleveland.Freenet.Edu (Broward Horne) Newsgroups: alt.politics.clinton,talk.politics.misc Subject: Re: Janet Reno killed the Waco children Date: 21 Apr 1993 00:54:23 GMT Organization: Case Western Reserve University, C	talk.politics.misc
16073	 Xref: cantaloupe.srv.cs.cmu.edu misc.consumers:67832 talk.politics.misc:178561 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!optilink!cramer From: cramer@optilink.COM (Clayton Cramer) Newsgroups: misc.consumers,talk.politics.misc,ca.politics Subject: Re: California Insurance Commissioner Endorses Federal Legislation to Protect Consumers from Scam Insurance Companies Message-ID: <15389@optilink.COM> Date: 15 Apr 93 17:23:44 GMT References: <1993Apr2.011857.30896@r-node.	talk.politics.misc
16074	 Newsgroups: talk.politics.misc,ca.politics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!agate!dog.ee.lbl.gov!network.ucsd.edu!news.service.uci.edu!gordius!gordius!mike From: mike@gordian.com (Michael A. Thomas) Subject: Re: The Role of the National News Media in Inflaming Passions Message-ID: <1993Apr15.162552.5510@gordian.com> Sender: news@gordian.com Organization: Gordian; Costa Mesa, CA References: <15377@optilink.COM> 	talk.politics.misc
16075	 Xref: cantaloupe.srv.cs.cmu.edu alt.fan.rush-limbaugh:22897 talk.politics.misc:178395 Newsgroups: ca.politics,alt.fan.rush-limbaugh,talk.politics.misc Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!usenet.ins.cwru.edu!magnus.acs.ohio-state.edu!rscharfy From: rscharfy@magnus.acs.ohio-state.edu (Ryan C Scharfy) Subject: Re: Good Neighbor Political Hypocrisy Test Message-ID: <1993Apr18.000653.21190@magnus.acs.ohio-state.edu> Sender: news@magnus.acs.ohio-st	talk.politics.misc
16076	 Newsgroups: talk.politics.misc,ca.politics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!gatech!darwin.sura.net!haven.umd.edu!uunet!news.claremont.edu!ucivax!news.service.uci.edu!gordius!gordius!mike From: mike@gordian.com (Michael A. Thomas) Subject: The verdict is in (Rodney King) Message-ID: <1993Apr17.201142.17579@gordian.com> Sender: news@gordian.com Organization: Gordian; Costa Mesa, CA Date: Sat, 17 Apr 1993 20:11:42 GMT Lines: 19   	talk.politics.misc
16077	 Newsgroups: ca.politics,talk.politics.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!bogus.sura.net!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!phil From: phil@netcom.com (Phil Ronzone) Subject: Re: Freedom of Association Message-ID: <philC5v0vo.7Ju@netcom.com> Organization: Generally in favor of, but mostly random. References: <pdb059-210493135728@kilimanjaro.jpl.nasa.gov> Date: Thu, 22 Apr 1	talk.politics.misc
16078	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:176881 talk.abortion:118611 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!udel!wupost!uunet!olivea!sgigate!odin!fido!zola!eno.esd.sgi.com!cj From: cj@eno.esd.sgi.com (C.J. Silverio) Newsgroups: talk.politics.misc,talk.abortion Subject: Re: Tieing Abortion to Health Reform -- Is Clinton Nuts? Message-ID: <h3lnrb8@zola.esd.sgi.com> Date: 5 Apr 93 20:24:11 GMT References: <1pdbocINNg8g@gerald	talk.politics.misc
16079	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!uwm.edu!psuvax1!rutgers!igor.rutgers.edu!romulus.rutgers.edu!kaldis From: kaldis@romulus.rutgers.edu (Theodore A. Kaldis) Newsgroups: talk.politics.misc Subject: Re: New Study Out On Gay Percentage Message-ID: <Apr.21.07.13.15.1993.5103@romulus.rutgers.edu> Date: 21 Apr 93 11:13:15 GMT References: <15378@optilink.com>	talk.politics.misc
16080	 Newsgroups: talk.politics.misc,ca.politics,ba.politics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!swrinde!gatech!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!phil From: phil@netcom.com (Phil Ronzone) Subject: Re: A Rational Viewpoint ---> was Re: New Study Out On Gay Percentage Message-ID: <philC5n5nn.LnB@netcom.com> Organization: Generally in favor of, but mostly random. References: 	talk.politics.misc
16081	 Xref: cantaloupe.srv.cs.cmu.edu talk.politics.misc:178604 alt.sex:111495 soc.men:68603 misc.legal:60760 Newsgroups: talk.politics.misc,ca.politics,ba.politics,alt.sex,soc.men,misc.legal Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!pipex!uknet!warwick!nott-cs!mips.nott.ac.uk!eczcaw From: eczcaw@mips.nott.ac.uk (A.Wainwright) Subject: Re: New Study Out On Gay Pe	talk.politics.misc
16082	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!beowulf!carlos From: carlos@beowulf.Jpl.Nasa.Gov (Carlos Carrion) Newsgroups: talk.politics.misc,ca.politics Subject: Re: The Role of the National News Media in Inflaming Passions Date: 15 Apr 1993 19:51:54 GMT Organization: Jet Propulsion Laboratory, Pasadena, CA Lines: 20 Distribution: ca Message-ID: <1qkecqINNde5@elroy.jpl.nasa.gov> References: <15377@o	talk.politics.misc
16083	 Xref: cantaloupe.srv.cs.cmu.edu alt.conspiracy:21830 talk.politics.misc:178737 talk.religion.misc:83723 Newsgroups: alt.conspiracy,talk.politics.misc,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!sample.eng.ohio-state.edu!purdue!mentor.cc.purdue.edu!noose.ecn.purdue.edu!bank.ecn.purdue.edu!tbrent From: tbrent@bank.ecn.purdue.edu (Timothy J Brent) Subject: Re: A Message for you Mr. President: How do you know what happened? Messag	talk.politics.misc
16084	 Xref: cantaloupe.srv.cs.cmu.edu talk.abortion:120933 talk.religion.misc:83933 talk.politics.misc:179019 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!agate!dzkriz From: dzkriz@ocf.berkeley.edu (Dennis Kriz) Newsgroups: talk.abortion,talk.religion.misc,talk.politics.misc Subject: Re: ABORTION and private health coverage -- letters regarding Followup-To: talk.abortion,talk.religion.misc,tal	talk.politics.misc
16085	 Xref: cantaloupe.srv.cs.cmu.edu sci.skeptic:43397 talk.politics.misc:178808 talk.religion.misc:83759 Newsgroups: sci.skeptic,talk.politics.misc,talk.religion.misc Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!agate!dog.ee.lbl.gov!network.ucsd.edu!news.cerf.net!fission.dt.wdc.com!ccicpg!leo!brian From: brian@leo.irv.icl.com (Brian Davis) Subject: Re: Who's next?  Mormons and Jews? Message-ID: <C5utLJ.7A6@leo.irv.icl.com> Date: Wed, 21 Apr 1993 22:10:29 GMT Referenc	talk.politics.misc
